week_start,plan_year,plan_week,calendar_year,month,week_of_year,season,sku_id,product_name,region_id,country,region_name,weather_proxy_city,channel_id,base_weekly_units_py2022,structural_growth_rate,plan_year_growth_factor,plan_year_normalization_factor,sku_seasonality_factor,base_portfolio_region_share,product_region_affinity,normalized_product_region_share,regional_season_modifier,channel_mix_share,allocated_structural_units,weather_dgp_available,audit_hidden_weather_z,weather_effect_pct,weather_factor,weather_model_input_allowed,promotion_flag,promotion_uplift_pct,promotion_factor,zero_or_no_order_flag,order_pattern_factor,positive_spike_flag,positive_spike_factor,negative_shock_flag,negative_shock_factor,noise_sd_pct,noise_factor,true_demand_units_continuous,true_demand_units,demand_provenance,weather_dgp_provenance,generator_version,generator_seed,audit_hidden_heating_degree_10,audit_hidden_heating_degree_5,audit_hidden_wet_cold_degree,audit_hidden_cold_run_days,audit_hidden_wet_cold_run_days,audit_hidden_snow_persistence_days,audit_hidden_rain_wind_event_days,weather_cap_type,weather_cap_value,weather_sensitivity
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,ECOM,920,0.055,1.113025,0.994289,0.918614,0.06,0.95,0.056185,0.98,0.412,21.217,1,-0.306161,-0.063547,0.936453,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.881587,17.516,18,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,23.1,5.1,2.4000000000000004,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.918614,0.06,0.95,0.056185,0.98,0.31,15.9643,1,-0.306161,-0.063547,0.936453,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.981715,14.6765,15,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,23.1,5.1,2.4000000000000004,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,WHOLESALE,920,0.055,1.113025,0.994289,0.918614,0.06,0.95,0.056185,0.98,0.278,14.3163,1,-0.306161,-0.063547,0.936453,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,1.174065,19.6752,20,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,23.1,5.1,2.4000000000000004,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_PNW,United States,Pacific Northwest,Seattle,ECOM,920,0.055,1.113025,0.994289,0.918614,0.11,1.2,0.130113,1.0,0.412,50.1369,1,-0.563,-0.108151,0.891849,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.011265,45.2183,45,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_PNW,United States,Pacific Northwest,Seattle,RETAIL,920,0.055,1.113025,0.994289,0.918614,0.11,1.2,0.130113,1.0,0.31,37.7244,1,-0.563,-0.108151,0.891849,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.11289,37.4426,37,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_PNW,United States,Pacific Northwest,Seattle,WHOLESALE,920,0.055,1.113025,0.994289,0.918614,0.11,1.2,0.130113,1.0,0.278,33.8302,1,-0.563,-0.108151,0.891849,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,1.062852,40.0847,40,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_NE,United States,Northeast,New York,ECOM,920,0.055,1.113025,0.994289,0.918614,0.18,1.0,0.177427,1.0,0.412,68.3685,1,-0.374618,-0.076454,0.923546,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.96933,61.2049,61,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_NE,United States,Northeast,New York,RETAIL,920,0.055,1.113025,0.994289,0.918614,0.18,1.0,0.177427,1.0,0.31,51.4423,1,-0.374618,-0.076454,0.923546,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.041799,49.4952,49,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_NE,United States,Northeast,New York,WHOLESALE,920,0.055,1.113025,0.994289,0.918614,0.18,1.0,0.177427,1.0,0.278,46.1321,1,-0.374618,-0.076454,0.923546,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,0.961502,51.2061,51,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_MIDWEST,United States,Midwest,Chicago,ECOM,920,0.055,1.113025,0.994289,0.918614,0.14,0.9,0.124199,0.97,0.412,46.4222,1,-0.11747655505858981,-0.025124,0.974876,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.116159,50.5128,51,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,14.100000000000001,0.8900000000000006,0.15000000000000036,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_MIDWEST,United States,Midwest,Chicago,RETAIL,920,0.055,1.113025,0.994289,0.918614,0.14,0.9,0.124199,0.97,0.31,34.9293,1,-0.11747655505858981,-0.025124,0.974876,0,0,0.0,1.0,0,1.0,1,1.830635,0,1.0,0.11,1.106646,68.9842,69,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,14.100000000000001,0.8900000000000006,0.15000000000000036,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,920,0.055,1.113025,0.994289,0.918614,0.14,0.9,0.124199,0.97,0.278,31.3237,1,-0.11747655505858981,-0.025124,0.974876,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,0.839705,32.0523,32,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,14.100000000000001,0.8900000000000006,0.15000000000000036,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_MTN,United States,Mountain West,Denver,ECOM,920,0.055,1.113025,0.994289,0.918614,0.12,1.0,0.118285,0.99,0.412,45.1232,1,1.250671,0.174548,1.174548,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.989193,52.4266,52,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.0,0.7000000000000002,4.0,1.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_MTN,United States,Mountain West,Denver,RETAIL,920,0.055,1.113025,0.994289,0.918614,0.12,1.0,0.118285,0.99,0.31,33.9519,1,1.250671,0.174548,1.174548,0,1,0.18,1.18,0,1.0,0,1.0,0,1.0,0.11,0.851299,40.0589,40,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.0,0.7000000000000002,4.0,1.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_MTN,United States,Mountain West,Denver,WHOLESALE,920,0.055,1.113025,0.994289,0.918614,0.12,1.0,0.118285,0.99,0.278,30.4472,1,1.250671,0.174548,1.174548,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,0.814248,36.3986,36,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.0,0.7000000000000002,4.0,1.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_WEST,United States,Mild West / California,San Francisco,ECOM,920,0.055,1.113025,0.994289,0.918614,0.16,0.95,0.149828,1.0,0.412,57.7334,1,-0.302542,-0.062846,0.937154,0,1,0.18,1.18,0,1.0,0,1.0,0,1.0,0.11,1.013924,64.733,65,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_WEST,United States,Mild West / California,San Francisco,RETAIL,920,0.055,1.113025,0.994289,0.918614,0.16,0.95,0.149828,1.0,0.31,43.4402,1,-0.302542,-0.062846,0.937154,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.11,0.922537,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,CTS-001,Core Technical Shell,US_WEST,United States,Mild West / California,San Francisco,WHOLESALE,920,0.055,1.113025,0.994289,0.918614,0.16,0.95,0.149828,1.0,0.278,38.956,1,-0.302542,-0.062846,0.937154,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.11,1.112155,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_PNW,Canada,British Columbia / Pacific Coast,Vancouver,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.09,0.95,0.084906,1.0,0.412,42.5538,1,-0.804736,-0.139774,0.860226,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.782557,28.6462,29,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_PNW,Canada,British Columbia / Pacific Coast,Vancouver,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.09,0.95,0.084906,1.0,0.31,32.0186,1,-0.804736,-0.139774,0.860226,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.921487,25.3807,25,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_PNW,Canada,British Columbia / Pacific Coast,Vancouver,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.09,0.95,0.084906,1.0,0.278,28.7135,1,-0.804736,-0.139774,0.860226,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.1,0.905608,27.9608,28,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_PRAIRIE,Canada,Alberta / Prairies,Calgary,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.05,1.15,0.0571,0.98,0.412,28.0457,1,-1.237487,-0.173864,0.826136,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.122481,26.0074,26,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_PRAIRIE,Canada,Alberta / Prairies,Calgary,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.05,1.15,0.0571,0.98,0.31,21.1023,1,-1.237487,-0.173864,0.826136,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.930363,16.2194,16,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_PRAIRIE,Canada,Alberta / Prairies,Calgary,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.05,1.15,0.0571,0.98,0.278,18.924,1,-1.237487,-0.173864,0.826136,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.1,1.096306,21.4243,21,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.09,1.05,0.093843,1.0,0.412,47.0331,1,-0.218734,-0.04618,0.95382,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.922726,41.3945,41,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,17.1,1.7000000000000002,0.0,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.09,1.05,0.093843,1.0,0.31,35.389,1,-0.218734,-0.04618,0.95382,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.894789,30.2034,30,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,17.1,1.7000000000000002,0.0,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.09,1.05,0.093843,1.0,0.278,31.7359,1,-0.218734,-0.04618,0.95382,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.1,0.917674,34.7229,35,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,17.1,1.7000000000000002,0.0,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_QC,Canada,Quebec,Montreal,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.06,1.15,0.06852,0.98,0.412,33.6548,1,-0.010922,-0.002348,0.997652,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.069495,35.9091,36,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,23.1,5.1,2.4000000000000004,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_QC,Canada,Quebec,Montreal,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.06,1.15,0.06852,0.98,0.31,25.3228,1,-0.010922,-0.002348,0.997652,0,1,0.16,1.16,1,0.0,0,1.0,0,1.0,0.1,1.140561,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,23.1,5.1,2.4000000000000004,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_QC,Canada,Quebec,Montreal,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.06,1.15,0.06852,0.98,0.278,22.7088,1,-0.010922,-0.002348,0.997652,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.1,0.915108,25.9153,26,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,23.1,5.1,2.4000000000000004,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_PNW,United States,Pacific Northwest,Seattle,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.11,0.95,0.103774,1.0,0.412,52.0101,1,-0.790318,-0.138171,0.861829,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.903139,40.4821,40,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_PNW,United States,Pacific Northwest,Seattle,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.11,0.95,0.103774,1.0,0.31,39.1338,1,-0.790318,-0.138171,0.861829,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.003029,33.8288,34,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_PNW,United States,Pacific Northwest,Seattle,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.11,0.95,0.103774,1.0,0.278,35.0942,1,-0.790318,-0.138171,0.861829,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.1,0.953462,36.0471,36,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_NE,United States,Northeast,New York,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.18,1.05,0.187686,1.0,0.412,94.0662,1,-0.41753,-0.08419,0.91581,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.000066,86.1525,86,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_NE,United States,Northeast,New York,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.18,1.05,0.187686,1.0,0.31,70.778,1,-0.41753,-0.08419,0.91581,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.903975,58.5949,59,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_NE,United States,Northeast,New York,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.18,1.05,0.187686,1.0,0.278,63.4718,1,-0.41753,-0.08419,0.91581,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.1,0.906902,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_MIDWEST,United States,Midwest,Chicago,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.14,1.15,0.159881,0.97,0.412,77.7265,1,0.6250245374427167,0.117246,1.117246,0,0,0.0,1.0,0,1.0,1,1.687204,0,1.0,0.1,0.918478,134.5719,135,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,14.100000000000001,0.8900000000000006,0.15000000000000036,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_MIDWEST,United States,Midwest,Chicago,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.14,1.15,0.159881,0.97,0.31,58.4836,1,0.6250245374427167,0.117246,1.117246,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.975803,63.7595,64,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,14.100000000000001,0.8900000000000006,0.15000000000000036,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.14,1.15,0.159881,0.97,0.278,52.4466,1,0.6250245374427167,0.117246,1.117246,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.1,0.78865,57.7644,58,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,14.100000000000001,0.8900000000000006,0.15000000000000036,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_MTN,United States,Mountain West,Denver,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.12,1.05,0.125124,0.99,0.412,62.0837,1,-0.136675,-0.029175,0.970825,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.918516,55.3612,55,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.0,0.7000000000000002,4.0,1.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_MTN,United States,Mountain West,Denver,RETAIL,1320,0.065,1.134225,0.984265,0.825503,0.12,1.05,0.125124,0.99,0.31,46.7135,1,-0.136675,-0.029175,0.970825,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.022552,46.3734,46,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.0,0.7000000000000002,4.0,1.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_MTN,United States,Mountain West,Denver,WHOLESALE,1320,0.065,1.134225,0.984265,0.825503,0.12,1.05,0.125124,0.99,0.278,41.8914,1,-0.136675,-0.029175,0.970825,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.1,1.069655,54.3775,54,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.0,0.7000000000000002,4.0,1.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215
2024-04-22,PY2024,43,2024,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,US_WEST,United States,Mild West / California,San Francisco,ECOM,1320,0.065,1.134225,0.984265,0.825503,0.16,0.75,0.119166,1.0,0.412,59.7246,1,-0.302542,-0.062846,0.937154,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.058167,59.2268,59,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
