week_start,plan_year,plan_week,calendar_year,month,week_of_year,season,sku_id,product_name,region_id,country,region_name,weather_proxy_city,channel_id,base_weekly_units_py2022,structural_growth_rate,plan_year_growth_factor,plan_year_normalization_factor,sku_seasonality_factor,base_portfolio_region_share,product_region_affinity,normalized_product_region_share,regional_season_modifier,channel_mix_share,allocated_structural_units,weather_dgp_available,audit_hidden_weather_z,weather_effect_pct,weather_factor,weather_model_input_allowed,promotion_flag,promotion_uplift_pct,promotion_factor,zero_or_no_order_flag,order_pattern_factor,positive_spike_flag,positive_spike_factor,negative_shock_flag,negative_shock_factor,noise_sd_pct,noise_factor,true_demand_units_continuous,true_demand_units,demand_provenance,weather_dgp_provenance,generator_version,generator_seed,audit_hidden_heating_degree_10,audit_hidden_heating_degree_5,audit_hidden_wet_cold_degree,audit_hidden_cold_run_days,audit_hidden_wet_cold_run_days,audit_hidden_snow_persistence_days,audit_hidden_rain_wind_event_days,weather_cap_type,weather_cap_value,weather_sensitivity,planning_basis_type,planning_basis_annual_units,planner_growth_assumption_pct,buy_factor,committed_buy_units_plan_year,weekly_plan_units,forward_coverage_target_units,seasonal_receipt_units,replenishment_receipt_units,chase_receipt_units,return_restock_units,total_inventory_receipts_units,beginning_inventory_units,ending_inventory_units,shipped_units,observed_sales_units,lost_demand_units,row_fill_rate,gross_returns_units,sellable_return_units,non_sellable_return_units,return_restock_delay_weeks,in_stock_days,constrained_flag,stockout_flag,sales_censored_flag,normal_replenishment_allowed,chase_capacity_share_available,chase_capacity_remaining_units,chase_triggered_flag,chase_used_units,receipt_event_label,peak_cover_extension_weeks,peak_cover_buffer_wos
2023-10-16,PY2024,16,2023,10,42,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.27639,0.06,0.95,0.056185,1.04,0.31,23.54,1,-0.664754,-0.122712,0.877288,0,1,0.18,1.18,0,1.0,0,1.0,0,1.0,0.11,0.973174,23.7149,24,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,2.3,0.0,0.2999999999999998,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,24.33502759683826,0.0,0.0,0.0,0.0,1.18272,1.18272,86.17135837991538,62.171358379915375,23.999999999999996,23.999999999999996,3.552713678800501e-15,0.9999999999999999,1.3199999999999998,1.1827199999999998,0.13728000000000007,1.0,7.0,0.0,0.0,0.0,0.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-10-23,PY2024,17,2023,10,43,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.27639,0.06,0.95,0.056185,1.04,0.31,23.54,1,-0.328243,-0.067782,0.932218,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.879132,19.292,19,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,10.9,0.9000000000000004,0.0,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,22.30710863043507,0.0,0.0,0.0,0.0,1.1827199999999998,1.1827199999999998,63.35407837991538,44.35407837991538,19.0,19.0,0.0,1.0,1.045,0.9363199999999999,0.10868,1.0,7.0,0.0,0.0,0.0,0.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-10-30,PY2024,18,2023,10,44,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.27639,0.06,0.95,0.056185,1.04,0.31,23.54,1,3.223313,0.199609,1.199609,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.019725,28.7958,29,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,46.6,17.7,6.1,4.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,20.617176158432407,0.0,58.024993883398444,0.0,0.0,0.9363199999999999,58.96131388339845,103.31539226331383,74.31539226331384,28.999999999999993,28.999999999999993,7.105427357601002e-15,0.9999999999999998,1.5949999999999995,1.4291199999999995,0.16588000000000003,1.0,7.0,0.0,0.0,0.0,0.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-11-06,PY2024,19,2023,11,45,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.373086,0.06,0.95,0.056185,1.04,0.31,25.3233,1,-0.293838,-0.061155,0.938845,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.884634,21.0319,21,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,57.6,24.4,8.0,5.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,20.61717615843241,0.0,0.0,0.0,0.0,1.4291199999999995,1.4291199999999995,75.74451226331384,54.74451226331384,21.0,21.0,0.0,1.0,1.155,1.03488,0.12012,1.0,7.0,0.0,0.0,0.0,0.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-11-13,PY2024,20,2023,11,46,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.373086,0.06,0.95,0.056185,1.04,0.31,25.3233,1,-0.588196,-0.111928,0.888072,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.911008,20.4876,20,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,50.1,18.9,6.5,3.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,22.983081619236135,0.0,0.0,0.0,0.0,1.03488,1.03488,55.77939226331384,35.77939226331384,19.999999999999996,19.999999999999996,3.552713678800501e-15,0.9999999999999998,1.0999999999999999,0.9855999999999999,0.11439999999999995,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-11-20,PY2024,21,2023,11,47,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.373086,0.06,0.95,0.056185,1.04,0.31,25.3233,1,0.035406,0.007609,1.007609,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.839432,21.4189,21,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,78.7,43.7,6.5,7.0,1.0,2.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,25.01100058563932,0.0,0.0,0.0,0.0,0.9855999999999999,0.9855999999999999,36.764992263313836,15.764992263313832,21.000000000000004,21.000000000000004,0.0,1.0000000000000002,1.1550000000000002,1.0348800000000002,0.12012,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-11-27,PY2024,22,2023,11,48,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.373086,0.06,0.95,0.056185,1.04,0.31,25.3233,1,1.692529,0.189757,1.189757,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.895331,26.975,27,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,66.3,31.4,24.1,4.0,2.0,2.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,23.321068113636663,0.0,33.15713936194197,0.0,0.0,1.0348800000000002,34.19201936194197,49.9570116252558,22.957011625255795,27.000000000000007,27.000000000000007,0.0,1.0000000000000002,1.4850000000000003,1.3305600000000004,0.1544399999999999,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-12-04,PY2024,23,2023,12,49,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.257051,0.06,0.95,0.056185,1.1,0.31,24.5208,1,-0.087487,-0.018754,0.981246,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.033143,24.8584,25,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,107.1,72.1,4.2,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,20.955162652832943,0.0,0.0,7.67409744557807,0.0,1.3305600000000004,9.00465744557807,31.961669070833864,6.961669070833864,25.0,25.0,0.0,1.0,1.375,1.232,0.14300000000000002,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-12-11,PY2024,24,2023,12,50,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.257051,0.06,0.95,0.056185,1.1,0.31,24.5208,1,-0.298617,-0.062085,0.937915,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.077358,24.7775,25,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,67.3,32.3,12.0,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,22.6450951248356,0.0,0.0,0.0,0.0,1.232,1.232,8.193669070833863,0.0,8.193669070833863,8.193669070833863,16.806330929166137,0.3277467628333545,0.4506517988958625,0.4037840118106928,0.0468677870851697,1.0,1.0,1.0,0.0,1.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-12-18,PY2024,25,2023,12,51,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.257051,0.06,0.95,0.056185,1.1,0.31,24.5208,1,-1.260977,-0.175071,0.824929,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.898607,18.1769,18,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,88.9,55.6,1.2999999999999998,6.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,26.362946563241447,0.0,0.0,0.0,0.0,0.4037840118106928,0.4037840118106928,0.4037840118106928,0.0,0.4037840118106928,0.4037840118106928,17.596215988189307,0.022432445100594042,0.022208120649588103,0.01989847610203094,0.0023096445475571624,1.0,0.0,0.0,1.0,1.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2023-12-25,PY2024,26,2023,12,52,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,1.257051,0.06,0.95,0.056185,1.1,0.31,24.5208,1,1.031993,0.16077,1.16077,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.925463,26.3415,26,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,64.3,29.3,17.3,7.0,3.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,26.02496006884091,0.0,0.0,7.67409744557807,0.0,0.01989847610203094,7.693995921680101,7.693995921680101,8.881784197001252e-16,7.6939959216801,7.6939959216801,18.3060040783199,0.29592292006461923,0.42316977569240555,0.37916011902039537,0.04400965667201018,1.0,2.0,1.0,0.0,1.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-01-01,PY2024,27,2024,1,1,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.75423,0.06,0.95,0.056185,1.1,0.31,14.7125,1,-1.478806,-0.184021,0.815979,0,0,0.0,1.0,0,1.0,0,1.0,1,0.4804,0.11,0.986256,5.688,6,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,107.3,72.3,0.0,7.0,0.0,2.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,19.941203169631347,0.0,0.0,0.0,0.0,0.37916011902039537,0.37916011902039537,0.37916011902039626,0.0,0.37916011902039626,0.37916011902039626,5.620839880979604,0.06319335317006604,0.020853806546121793,0.018685010665325127,0.002168795880796666,1.0,0.0,0.0,1.0,1.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-01-08,PY2024,28,2024,1,2,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.75423,0.06,0.95,0.056185,1.1,0.31,14.7125,1,0.043953,0.009443,1.009443,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.145983,17.0195,17,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,99.0,64.0,15.5,7.0,1.0,3.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,13.519459776021252,0.0,0.0,0.0,0.0,0.018685010665325127,0.018685010665325127,0.018685010665325127,0.0,0.018685010665325127,0.018685010665325127,16.981314989334674,0.0010991182744308897,0.001027675586592882,0.0009207973255872222,0.00010687826100565971,1.0,0.0,0.0,1.0,1.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-01-15,PY2024,29,2024,1,3,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.75423,0.06,0.95,0.056185,1.1,0.31,14.7125,1,-0.620794,-0.116647,0.883353,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.11,1.055559,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,147.7,112.7,0.0,7.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,11.829527304018596,0.0,0.0,42.207535950679386,0.0,0.0009207973255872222,42.20845674800497,42.20845674800497,42.20845674800497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-01-22,PY2024,30,2024,1,4,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.75423,0.06,0.95,0.056185,1.1,0.31,14.7125,1,2.263317,0.196942,1.196942,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.920341,16.2072,16,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,89.9,54.9,34.900000000000006,7.0,3.0,3.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,11.8295273040186,0.0,0.0,0.0,0.0,0.0,0.0,42.20845674800497,26.20845674800497,16.0,16.0,0.0,1.0,0.88,0.7884800000000001,0.09151999999999993,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-01-29,PY2024,31,2024,1,5,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.75423,0.06,0.95,0.056185,1.1,0.31,14.7125,1,-0.746098,-0.133037,0.866963,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.917845,11.7073,12,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,96.6,61.6,6.8,7.0,1.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,13.857446270421788,0.0,0.0,0.0,0.0,0.7884800000000001,0.7884800000000001,26.99693674800497,14.99693674800497,12.0,12.0,0.0,1.0,0.66,0.59136,0.06864000000000003,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-02-05,PY2024,32,2024,2,6,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.77357,0.06,0.95,0.056185,1.1,0.31,15.0897,1,-0.94171,-0.153345,0.846655,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.054544,13.4726,13,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,74.9,40.2,6.9,5.0,1.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,14.53341925922285,0.0,0.0,42.207535950679386,0.0,0.59136,42.79889595067939,57.79583269868436,44.79583269868436,13.0,13.0,0.0,1.0,0.715,0.64064,0.07435999999999998,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-02-12,PY2024,33,2024,2,7,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.77357,0.06,0.95,0.056185,1.1,0.31,15.0897,1,-1.094718,-0.165289,0.834711,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.027178,12.9379,13,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,113.0,78.0,0.0,7.0,0.0,4.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,14.195432764822318,0.0,0.0,0.0,0.0,0.64064,0.64064,45.436472698684355,32.436472698684355,12.999999999999998,12.999999999999998,1.7763568394002505e-15,0.9999999999999999,0.7149999999999999,0.6406399999999999,0.07435999999999998,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-02-19,PY2024,34,2024,2,8,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.77357,0.06,0.95,0.056185,1.1,0.31,15.0897,1,-0.076708,-0.016455,0.983545,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.110488,16.4812,16,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,116.1,81.10000000000001,7.2,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,11.829527304018596,0.0,0.0,0.0,0.0,0.6406399999999999,0.6406399999999999,33.07711269868435,17.077112698684353,16.0,16.0,0.0,1.0,0.88,0.7884800000000001,0.09151999999999993,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-02-26,PY2024,35,2024,2,9,WINTER,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.77357,0.06,0.95,0.056185,1.1,0.31,15.0897,1,-0.700979,-0.127453,0.872547,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.881022,11.6,12,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,71.1,39.7,7.8,4.0,1.0,0.0,1.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,11.491540809618066,0.0,0.0,42.207535950679386,0.0,0.7884800000000001,42.996015950679386,60.07312864936374,48.07312864936374,12.0,12.0,0.0,1.0,0.66,0.59136,0.06864000000000003,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-03-04,PY2024,36,2024,3,10,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.831587,0.06,0.95,0.056185,0.98,0.31,14.4519,1,0.254425,0.053377,1.053377,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.046333,15.9286,16,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,44.5,11.8,15.7,5.0,2.0,2.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,12.50550029281966,0.0,0.0,0.0,0.0,0.59136,0.59136,48.66448864936374,32.66448864936373,16.000000000000004,16.000000000000004,0.0,1.0000000000000002,0.8800000000000002,0.7884800000000002,0.09152000000000005,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-03-11,PY2024,37,2024,3,11,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.831587,0.06,0.95,0.056185,0.98,0.31,14.4519,1,-0.318936,-0.066005,0.933995,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.011397,13.6518,14,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,47.8,14.8,9.3,3.0,2.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,13.857446270421786,0.0,0.0,0.0,0.0,0.7884800000000002,0.7884800000000002,33.45296864936373,19.452968649363733,13.999999999999998,13.999999999999998,1.7763568394002505e-15,0.9999999999999999,0.7699999999999999,0.68992,0.08007999999999993,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-03-18,PY2024,38,2024,3,12,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.831587,0.06,0.95,0.056185,0.98,0.31,14.4519,1,0.755794,0.134191,1.134191,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.203117,19.7205,20,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,92.0,57.0,13.2,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,14.53341925922285,0.0,0.0,42.207535950679386,0.0,0.68992,42.89745595067939,62.35042460004312,42.35042460004312,20.0,20.0,0.0,1.0,1.1,0.9856000000000001,0.11439999999999995,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-03-25,PY2024,39,2024,3,13,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.831587,0.06,0.95,0.056185,0.98,0.31,14.4519,1,-2.422117,-0.197822,0.802178,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.098719,12.7374,13,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,38.400000000000006,8.4,0.2000000000000001,3.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,14.871405753623382,0.0,0.0,0.0,0.0,0.9856000000000001,0.9856000000000001,43.33602460004312,30.336024600043118,13.0,13.0,0.0,1.0,0.715,0.64064,0.07435999999999998,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
2024-04-01,PY2024,40,2024,4,14,SPRING,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.113025,0.994289,0.918614,0.06,0.95,0.056185,0.98,0.31,15.9643,1,2.35427,0.197482,1.197482,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.158707,22.151,22,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,45.9,12.0,15.6,4.0,2.0,3.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,897.0,0.013959483201594174,0.843750931196574,767.409744557807,10.139594832015943,0.0,0.0,0.0,0.0,0.64064,0.64064,30.97666460004312,8.976664600043119,22.0,22.0,0.0,1.0,1.21,1.08416,0.12583999999999995,1.0,7.0,0.0,0.0,0.0,1.0,0.08,61.39277956462456,0.0,0.0,,0.0,0.3255013482793027
