forecast_origin,forecast_week_start,horizon_week,sku_id,channel_id,champion_model,champion_family,training_weeks,champion_backtest_wape_pct,champion_backtest_bias_pct,base_forecast_units,iso_week,weather_horizon_mode,weather_data_status,nowcast_available_flag,future_realized_weather_used_flag,analog_week_radius_used,analog_observation_count,mild_positive_analog_count,severe_positive_analog_count,scenario_support_flag,mild_scenario_exposure_share,severe_scenario_exposure_share,scenario_exposure_quantile,sku_mild_policy_cap_pct,sku_severe_policy_cap_pct,mild_scenario_adjustment_pct,normal_scenario_adjustment_pct,severe_scenario_adjustment_pct,recommended_base_adjustment_pct,scenario_width_pp,analog_net_adjustment_median_pct,analog_net_adjustment_min_pct,analog_net_adjustment_max_pct,scenario_method,scenario_provenance,scenario_threshold_provenance,nowcast_governance,mild_scenario_forecast_units,normal_scenario_forecast_units,severe_scenario_forecast_units,operational_forecast_units,scenario_range_units,scenario_range_pct,planner_status,forecast_target,model_selection_status,weather_framework_status,forecast_provenance
2026-06-22,2026-08-10,7,APS-001,WHOLESALE,HW_Damped_Add,ETS,260,18.26,-0.35,93.324,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2887722122331604,0.157191682357158,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.943150094142948,0.0,2.09823894307559,-0.1183293901654355,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,92.246,93.324,94.204,93.324,1.958,2.098,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,CTS-001,ECOM,HW_Damped_Mul,ETS,260,8.37,-1.12,501.885,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2768123586781817,0.1275897427512807,0.75,-3.0,4.0,-0.8304370760345452,0.0,0.5103589710051228,0.0,1.340796047039668,-0.1157464485458267,-1.7218772381796588,0.7335096988927445,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,497.717,501.885,504.446,501.885,6.729,1.341,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,CTS-001,RETAIL,HW_Damped_Mul,ETS,260,9.18,0.8,336.526,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2830757385358141,0.1281131640864613,0.75,-3.0,4.0,-0.8492272156074423,0.0,0.5124526563458454,0.0,1.3616798719532877,-0.1130761849086114,-1.699088435475982,0.7318366325120109,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,333.669,336.526,338.251,336.526,4.582,1.362,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,CTS-001,WHOLESALE,Seasonal_MA_2Y,BASELINE,260,21.73,2.41,252.5,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2753486005739948,0.1282079945576613,0.75,-3.0,4.0,-0.8260458017219844,0.0,0.5128319782306455,0.0,1.33887777995263,-0.116169728080936,-1.7023970362500989,0.7288622255758731,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,250.414,252.5,253.795,252.5,3.381,1.339,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,IMH-001,ECOM,HW_Damped_Mul,ETS,260,8.68,-1.32,539.722,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2642281634293429,0.1377304583517142,0.75,-4.0,5.0,-1.0569126537173716,0.0,0.6886522917585712,0.0,1.7455649454759428,-0.1841161355205046,-2.347845926236268,0.9701034010318728,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,534.018,539.722,543.439,539.722,9.421,1.746,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,IMH-001,RETAIL,HW_Damped_Mul,ETS,260,8.48,-1.21,357.02,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2560332325063096,0.1361985570965646,0.75,-4.0,5.0,-1.0241329300252384,0.0,0.6809927854828234,0.0,1.705125715508062,-0.1740445652472821,-2.3880295385483103,0.990960344534202,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,353.364,357.02,359.451,357.02,6.088,1.705,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,IMH-001,WHOLESALE,HW_Add_Add,ETS,260,18.55,1.41,270.771,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2791174620035846,0.1197730617159275,0.75,-4.0,5.0,-1.116469848014339,0.0,0.5988653085796378,0.0,1.7153351565939765,-0.232999812376524,-2.316138954799872,0.8770334716066006,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,267.748,270.771,272.393,270.771,4.645,1.715,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,APS-001,ECOM,HW_Damped_Mul,ETS,260,10.55,-3.09,161.683,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.265158391467598,0.1518354368258117,0.75,-4.0,6.0,-1.060633565870392,0.0,0.91101262095487,0.0,1.9716461868252624,-0.1496209449155214,-1.3237643488671047,1.0719106953877855,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,159.968,161.683,163.156,161.683,3.188,1.972,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,APS-001,RETAIL,HW_Damped_Mul,ETS,260,8.83,-0.97,113.247,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2658997530872485,0.1485781785277485,0.75,-4.0,6.0,-1.063599012348994,0.0,0.891469071166491,0.0,1.955068083515485,-0.172129941182503,-1.3189192829239405,1.0453586821677114,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,112.042,113.247,114.256,113.247,2.214,1.955,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,APS-001,WHOLESALE,HW_Damped_Add,ETS,260,18.26,-0.35,84.904,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2887722122331604,0.1516349818371739,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.9098098910230432,0.0,2.064898739955685,-0.2409688691202346,-1.280176034099872,1.0431707035026627,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,83.923,84.904,85.677,84.904,1.753,2.065,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,CTS-001,ECOM,HW_Damped_Mul,ETS,260,8.37,-1.12,463.359,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2768123586781817,0.1132400358187258,0.75,-3.0,4.0,-0.8304370760345452,0.0,0.4529601432749032,0.0,1.2833972193094485,-0.3044849149256478,-0.9978179599553544,0.7335096988927445,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,459.511,463.359,465.458,463.359,5.947,1.283,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,CTS-001,RETAIL,HW_Damped_Mul,ETS,260,9.18,0.8,329.805,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2830757385358141,0.1132105136638352,0.75,-3.0,4.0,-0.8492272156074423,0.0,0.4528420546553408,0.0,1.3020692702627832,-0.3111565984388372,-1.0005618233005835,0.7318366325120109,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,327.004,329.805,331.298,329.805,4.294,1.302,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,CTS-001,WHOLESALE,Seasonal_MA_2Y,BASELINE,260,21.73,2.41,254.796,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2753486005739948,0.1135026750514947,0.75,-3.0,4.0,-0.8260458017219844,0.0,0.4540107002059788,0.0,1.2800565019279633,-0.3021872788389388,-1.0182038312098216,0.7288622255758731,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,252.692,254.796,255.953,254.796,3.262,1.28,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,IMH-001,ECOM,HW_Damped_Mul,ETS,260,8.68,-1.32,520.763,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2587467737825617,0.1245807413829975,0.75,-4.0,5.0,-1.034987095130247,0.0,0.6229037069149875,0.0,1.6578908020452343,-0.3682322710410092,-1.3697365328391933,0.8858980462893223,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,515.373,520.763,524.007,520.763,8.634,1.658,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,IMH-001,RETAIL,HW_Damped_Mul,ETS,260,8.48,-1.21,353.615,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2486826428523278,0.1175673447365786,0.75,-4.0,5.0,-0.9947305714093114,0.0,0.587836723682893,0.0,1.5825672950922045,-0.3480891304945643,-1.4688128829015936,0.990960344534202,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,350.098,353.615,355.694,353.615,5.596,1.583,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-17,8,IMH-001,WHOLESALE,HW_Add_Add,ETS,260,18.55,1.41,317.16,34,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2676009012719176,0.1024542988962571,0.75,-4.0,5.0,-1.0704036050876704,0.0,0.5122714944812855,0.0,1.5826750995689558,-0.465999624753048,-1.3925073266655494,0.8586467508746944,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,313.765,317.16,318.785,317.16,5.02,1.583,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,APS-001,ECOM,HW_Damped_Mul,ETS,260,10.55,-3.09,161.666,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.265158391467598,0.1518354368258117,0.75,-4.0,6.0,-1.060633565870392,0.0,0.91101262095487,0.0,1.9716461868252624,-0.3301407958602849,-1.3237643488671047,1.1727843527720136,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,159.952,161.666,163.139,161.666,3.187,1.972,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,APS-001,RETAIL,HW_Damped_Mul,ETS,260,8.83,-0.97,106.081,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2658997530872485,0.1485781785277485,0.75,-4.0,6.0,-1.063599012348994,0.0,0.891469071166491,0.0,1.955068083515485,-0.3293319346341561,-1.3189192829239405,1.1777876226431123,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,104.953,106.081,107.027,106.081,2.074,1.955,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,APS-001,WHOLESALE,HW_Damped_Add,ETS,260,18.26,-0.35,93.503,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2887722122331604,0.1516349818371739,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.9098098910230432,0.0,2.064898739955685,-0.3324490291917871,-1.280176034099872,1.0479142909162418,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,92.423,93.503,94.354,93.503,1.931,2.065,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,CTS-001,ECOM,HW_Damped_Mul,ETS,260,8.37,-1.12,443.176,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2768123586781817,0.1132400358187258,0.75,-3.0,4.0,-0.8304370760345452,0.0,0.4529601432749032,0.0,1.2833972193094485,-0.3774769327596421,-0.9978179599553544,0.5220640888997975,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,439.496,443.176,445.183,443.176,5.688,1.283,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,CTS-001,RETAIL,HW_Damped_Mul,ETS,260,9.18,0.8,354.855,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2830757385358141,0.1132105136638352,0.75,-3.0,4.0,-0.8492272156074423,0.0,0.4528420546553408,0.0,1.3020692702627832,-0.3962729940062764,-1.0005618233005835,0.5171200003935847,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,351.842,354.855,356.462,354.855,4.62,1.302,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,CTS-001,WHOLESALE,Seasonal_MA_2Y,BASELINE,260,21.73,2.41,189.224,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2753486005739948,0.1135026750514947,0.75,-3.0,4.0,-0.8260458017219844,0.0,0.4540107002059788,0.0,1.2800565019279633,-0.3720351015160056,-1.0182038312098216,0.4870338517475281,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,187.66,189.224,190.083,189.224,2.422,1.28,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,IMH-001,ECOM,HW_Damped_Mul,ETS,260,8.68,-1.32,490.861,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2477839944889993,0.1245807413829975,0.75,-4.0,5.0,-0.9911359779559972,0.0,0.6229037069149875,0.0,1.6140396848709848,-0.4067284614617799,-1.3697365328391933,0.911321343752795,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,485.996,490.861,493.919,490.861,7.923,1.614,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,IMH-001,RETAIL,HW_Damped_Mul,ETS,260,8.48,-1.21,367.395,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2339814635443644,0.1175673447365786,0.75,-4.0,5.0,-0.9359258541774576,0.0,0.587836723682893,0.0,1.5237625778603503,-0.3987454676712439,-1.4688128829015936,0.897637617772548,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,363.957,367.395,369.555,367.395,5.598,1.524,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-24,9,IMH-001,WHOLESALE,HW_Add_Add,ETS,260,18.55,1.41,302.138,35,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2445677798085834,0.1024542988962571,0.75,-4.0,5.0,-0.9782711192343336,0.0,0.5122714944812855,0.0,1.4905426137156192,-0.465999624753048,-1.3925073266655494,0.8993024355307623,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,299.182,302.138,303.685,302.138,4.503,1.491,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-31,10,APS-001,ECOM,HW_Damped_Mul,ETS,260,10.55,-3.09,247.092,36,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,3,28,20,8,ADEQUATE,0.2684307076272001,0.1585395232605164,0.75,-4.0,6.0,-1.0737228305088005,0.0,0.951237139563099,0.0,2.024959970071899,-0.5041301689796279,-1.3237643488671047,1.1727843527720136,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,244.439,247.092,249.443,247.092,5.004,2.025,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-31,10,APS-001,RETAIL,HW_Damped_Mul,ETS,260,8.83,-0.97,158.905,36,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,3,28,20,8,ADEQUATE,0.2684676727441004,0.1549902456527993,0.75,-4.0,6.0,-1.0738706909764015,0.0,0.929941473916796,0.0,2.0038121648931977,-0.5083309974306445,-1.3189192829239405,1.1777876226431123,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,157.198,158.905,160.382,158.905,3.184,2.004,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-31,10,APS-001,WHOLESALE,HW_Damped_Add,ETS,260,18.26,-0.35,128.776,36,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,3,28,20,8,ADEQUATE,0.2887722122331604,0.157191682357158,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.943150094142948,0.0,2.09823894307559,-0.4790975948093952,-1.280176034099872,1.0479142909162418,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,127.289,128.776,129.991,128.776,2.702,2.098,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
