forecast_version,version_name,planning_cycle,forecast_as_of_date,planning_month,sku_id,channel_id,forecast_units,previous_version_units,change_units,change_pct,change_reason,owner_role,approval_status,actual_demand_units,forecast_error_vs_actual,fva_status,provenance
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-11,HIS-001,ECOM,1515.7,1528.14,-12.44,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-11,HIS-001,RETAIL,1178.87,1188.54,-9.67,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-11,HIS-001,WHOLESALE,673.64,679.17,-5.53,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-12,HIS-001,ECOM,2120.42,2137.82,-17.4,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-12,HIS-001,RETAIL,1649.18,1662.71,-13.53,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-12,HIS-001,WHOLESALE,942.42,950.16,-7.74,-0.815,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-01,HIS-001,ECOM,1532.82,1545.4,-12.58,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-01,HIS-001,RETAIL,1192.19,1201.97,-9.78,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-01,HIS-001,WHOLESALE,681.23,686.82,-5.59,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-02,HIS-001,ECOM,1397.84,1409.31,-11.47,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-02,HIS-001,RETAIL,1087.21,1096.13,-8.92,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-02,HIS-001,WHOLESALE,621.25,626.35,-5.1,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-03,HIS-001,ECOM,1164.86,1174.42,-9.56,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-03,HIS-001,RETAIL,905.98,913.42,-7.44,-0.815,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-03,HIS-001,WHOLESALE,517.72,521.96,-4.24,-0.812,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-04,HIS-001,ECOM,1169.93,1179.53,-9.6,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-04,HIS-001,RETAIL,909.92,917.39,-7.47,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-04,HIS-001,WHOLESALE,519.97,524.24,-4.27,-0.815,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-05,HIS-001,ECOM,745.29,751.41,-6.12,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-05,HIS-001,RETAIL,579.68,584.44,-4.76,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-05,HIS-001,WHOLESALE,331.23,333.95,-2.72,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-06,HIS-001,ECOM,647.28,652.6,-5.32,-0.815,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-06,HIS-001,RETAIL,503.44,507.57,-4.13,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-06,HIS-001,WHOLESALE,287.66,290.02,-2.36,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-07,HIS-001,ECOM,748.5,754.64,-6.14,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-07,HIS-001,RETAIL,582.16,586.94,-4.78,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-07,HIS-001,WHOLESALE,332.65,335.38,-2.73,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-08,HIS-001,ECOM,665.94,671.41,-5.47,-0.815,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-08,HIS-001,RETAIL,517.95,522.2,-4.25,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-08,HIS-001,WHOLESALE,295.96,298.38,-2.42,-0.811,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-09,HIS-001,ECOM,1066.29,1075.04,-8.75,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-09,HIS-001,RETAIL,829.35,836.15,-6.8,-0.813,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-09,HIS-001,WHOLESALE,473.91,477.8,-3.89,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-10,HIS-001,ECOM,1222.58,1232.62,-10.04,-0.815,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-10,HIS-001,RETAIL,950.91,958.71,-7.8,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-10,HIS-001,WHOLESALE,543.38,547.84,-4.46,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-11,HIS-001,ECOM,1485.4,1497.59,-12.19,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-11,HIS-001,RETAIL,1155.31,1164.79,-9.48,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-11,HIS-001,WHOLESALE,660.19,665.6,-5.41,-0.813,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-12,HIS-001,ECOM,2025.25,2041.87,-16.62,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-12,HIS-001,RETAIL,1575.21,1588.14,-12.93,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2027-12,HIS-001,WHOLESALE,900.13,907.52,-7.39,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2028-01,HIS-001,ECOM,1481.66,1493.82,-12.16,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2028-01,HIS-001,RETAIL,1152.38,1161.84,-9.46,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2028-01,HIS-001,WHOLESALE,658.52,663.92,-5.4,-0.813,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2028-02,HIS-001,ECOM,1351.17,1362.26,-11.09,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2028-02,HIS-001,RETAIL,1050.91,1059.53,-8.62,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2028-02,HIS-001,WHOLESALE,600.52,605.45,-4.93,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V3_APPROVED_PLAN,APPROVED IBP PLAN,CYCLE_01_2026-08,2026-08-24,2026-09,HIS-001,ECOM,606.65,606.65,0.0,0.0,Management approved consensus unchanged; unconstrained demand plan,MANAGEMENT / IBP,APPROVED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V3_APPROVED_PLAN,APPROVED IBP PLAN,CYCLE_01_2026-08,2026-08-24,2026-09,HIS-001,RETAIL,471.86,471.86,0.0,0.0,Management approved consensus unchanged; unconstrained demand plan,MANAGEMENT / IBP,APPROVED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V3_APPROVED_PLAN,APPROVED IBP PLAN,CYCLE_01_2026-08,2026-08-24,2026-09,HIS-001,WHOLESALE,269.63,269.63,0.0,0.0,Management approved consensus unchanged; unconstrained demand plan,MANAGEMENT / IBP,APPROVED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V3_APPROVED_PLAN,APPROVED IBP PLAN,CYCLE_01_2026-08,2026-08-24,2026-10,HIS-001,ECOM,1287.36,1287.36,0.0,0.0,Management approved consensus unchanged; unconstrained demand plan,MANAGEMENT / IBP,APPROVED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V3_APPROVED_PLAN,APPROVED IBP PLAN,CYCLE_01_2026-08,2026-08-24,2026-10,HIS-001,RETAIL,1001.28,1001.28,0.0,0.0,Management approved consensus unchanged; unconstrained demand plan,MANAGEMENT / IBP,APPROVED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V3_APPROVED_PLAN,APPROVED IBP PLAN,CYCLE_01_2026-08,2026-08-24,2026-10,HIS-001,WHOLESALE,572.14,572.14,0.0,0.0,Management approved consensus unchanged; unconstrained demand plan,MANAGEMENT / IBP,APPROVED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V3_APPROVED_PLAN,APPROVED IBP PLAN,CYCLE_01_2026-08,2026-08-24,2026-11,HIS-001,ECOM,1515.7,1515.7,0.0,0.0,Management approved consensus unchanged; unconstrained demand plan,MANAGEMENT / IBP,APPROVED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
