week_start,region_id,proxy_city,avg_temp_c,min_temp_c,max_temp_c,rain_mm,rain_days,snow_cm,snow_days,precipitation_mm,precipitation_hours,max_wind_kmh,max_gust_kmh,high_wind_days,cold_days_lt5c,wet_cold_days,days_in_week,source,model
2024-01-08,CA_PRAIRIE,"Calgary, AB",-26.2,-42.9,-5.7,0.0,0,2.66,1,3.8,24.0,18.1,34.6,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-08,CA_QC,"Montreal, QC",-4.143,-14.1,3.7,21.0,2,19.46,5,48.8,57.0,31.4,69.8,0,7,2,7,Open-Meteo Historical Weather API,ERA5
2024-01-08,US_MIDWEST,"Chicago, IL",-3.4,-23.0,2.2,15.2,2,30.87,3,59.3,77.0,40.4,68.4,1,7,2,7,Open-Meteo Historical Weather API,ERA5
2024-01-08,US_MTN,"Denver, CO",-7.714,-23.5,6.6,0.0,0,4.55,2,6.5,44.0,32.1,63.4,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-08,US_NE,"New York, NY",5.771,-1.7,14.0,63.2,3,0.0,0,63.2,34.0,40.2,115.6,1,3,1,7,Open-Meteo Historical Weather API,ERA5
2024-01-08,US_PNW,"Seattle, WA",0.229,-10.1,9.4,38.9,4,1.82,1,41.5,80.0,31.2,70.9,0,5,2,7,Open-Meteo Historical Weather API,ERA5
2024-01-08,US_WEST,"San Francisco, CA",10.0,2.5,14.3,12.8,4,0.0,0,12.8,35.0,26.0,58.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,CA_ON,"Toronto, ON",-9.614,-15.4,-1.3,0.0,0,1.33,0,1.9,17.0,29.1,56.5,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,CA_PNW,"Vancouver, BC",1.686,-5.5,6.7,36.7,3,14.21,2,57.0,78.0,17.6,41.4,0,6,2,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,CA_PRAIRIE,"Calgary, AB",-17.014,-38.3,-5.7,0.0,0,5.88,2,8.4,38.0,15.2,25.9,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,CA_QC,"Montreal, QC",-11.1,-19.2,-4.9,0.0,0,2.45,1,3.5,15.0,22.6,42.1,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,US_MIDWEST,"Chicago, IL",-13.457,-23.7,-5.5,0.0,0,3.85,1,5.5,28.0,31.3,55.1,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,US_MTN,"Denver, CO",-5.786,-25.2,9.4,0.0,0,2.59,1,3.7,14.0,26.2,49.3,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,US_NE,"New York, NY",-3.371,-7.2,-0.3,1.5,1,9.73,2,15.4,37.0,23.8,45.4,0,7,1,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,US_PNW,"Seattle, WA",2.243,-5.9,8.1,50.7,5,0.21,0,51.0,77.0,17.7,41.4,0,5,4,7,Open-Meteo Historical Weather API,ERA5
2024-01-15,US_WEST,"San Francisco, CA",12.229,8.3,16.9,29.5,4,0.0,0,29.5,54.0,21.4,46.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,CA_ON,"Toronto, ON",1.071,-6.9,5.0,33.0,3,6.79,1,42.6,64.0,23.0,41.0,0,7,3,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,CA_PNW,"Vancouver, BC",8.214,6.2,12.3,166.1,7,0.0,0,166.1,155.0,14.6,39.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,CA_PRAIRIE,"Calgary, AB",-1.786,-15.6,8.0,0.2,0,0.0,0,0.2,2.0,22.3,36.0,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,CA_QC,"Montreal, QC",-2.843,-13.4,1.3,9.5,3,9.66,2,23.3,40.0,26.4,49.0,0,7,3,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,US_MIDWEST,"Chicago, IL",1.214,-6.8,3.4,43.6,7,1.82,1,46.1,87.0,27.0,46.1,0,7,7,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,US_MTN,"Denver, CO",3.871,-3.0,16.7,0.2,0,0.63,0,1.1,9.0,13.2,26.3,0,6,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,US_NE,"New York, NY",4.129,-5.8,11.9,38.4,4,0.0,0,38.4,69.0,20.4,46.1,0,4,2,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,US_PNW,"Seattle, WA",9.457,5.3,14.7,80.8,7,0.0,0,80.8,120.0,17.9,40.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-22,US_WEST,"San Francisco, CA",13.586,9.8,19.2,26.5,2,0.0,0,26.5,39.0,24.1,49.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,CA_ON,"Toronto, ON",0.929,-4.4,4.7,0.3,0,0.14,0,0.5,5.0,19.8,37.8,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,CA_PNW,"Vancouver, BC",9.814,3.7,15.4,63.4,5,0.0,0,63.4,95.0,18.4,54.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,CA_PRAIRIE,"Calgary, AB",3.071,-8.7,13.4,1.1,1,4.55,1,7.6,35.0,20.9,41.8,0,5,1,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,CA_QC,"Montreal, QC",-3.8,-10.7,1.6,3.3,1,0.56,0,4.1,19.0,18.6,36.0,0,7,1,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,US_MIDWEST,"Chicago, IL",1.743,-0.9,9.2,0.8,0,0.0,0,0.8,3.0,24.1,39.2,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,US_MTN,"Denver, CO",4.814,-6.3,17.9,8.5,1,12.81,1,26.8,30.0,13.3,29.9,0,2,1,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,US_NE,"New York, NY",2.814,-1.6,7.1,8.3,2,0.0,0,8.3,26.0,21.4,42.8,0,7,2,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,US_PNW,"Seattle, WA",9.729,3.9,15.4,17.0,2,0.0,0,17.0,37.0,18.9,35.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-01-29,US_WEST,"San Francisco, CA",12.814,8.3,20.4,84.6,5,0.0,0,84.6,94.0,43.0,105.8,1,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,CA_ON,"Toronto, ON",2.714,-5.3,14.3,0.0,0,0.0,0,0.0,0.0,29.0,49.3,0,5,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,CA_PNW,"Vancouver, BC",5.586,2.4,8.6,26.2,2,0.14,0,26.4,42.0,11.5,25.6,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,CA_PRAIRIE,"Calgary, AB",-6.586,-17.9,1.5,0.0,0,1.4,0,2.0,14.0,14.6,23.8,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,CA_QC,"Montreal, QC",-0.7,-11.0,8.2,3.4,2,0.21,0,3.7,16.0,22.3,40.7,0,6,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,US_MIDWEST,"Chicago, IL",3.143,-2.5,12.9,2.1,1,0.0,0,2.1,6.0,34.2,66.2,0,5,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,US_MTN,"Denver, CO",0.186,-11.3,10.9,3.3,1,2.73,1,7.2,33.0,18.7,33.8,0,7,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,US_NE,"New York, NY",4.043,-2.6,11.6,0.0,0,0.0,0,0.0,0.0,15.1,31.0,0,4,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,US_PNW,"Seattle, WA",6.586,3.3,10.7,23.7,5,0.0,0,23.7,81.0,19.1,45.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-05,US_WEST,"San Francisco, CA",10.371,4.2,16.7,19.0,3,0.0,0,19.0,44.0,27.3,56.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,CA_ON,"Toronto, ON",-2.771,-8.9,3.6,0.0,0,4.62,1,6.6,18.0,33.2,63.7,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,CA_PNW,"Vancouver, BC",5.971,1.4,11.0,6.1,1,0.0,0,6.1,14.0,21.3,54.4,0,3,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,CA_PRAIRIE,"Calgary, AB",-8.257,-20.0,3.8,0.0,0,2.31,1,3.1,20.0,15.7,42.1,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,CA_QC,"Montreal, QC",-6.143,-18.4,1.7,0.1,0,6.65,2,9.6,43.0,29.1,57.6,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,US_MIDWEST,"Chicago, IL",-0.4,-10.2,6.1,4.8,1,0.21,0,5.1,10.0,36.5,59.8,0,7,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,US_MTN,"Denver, CO",-0.171,-13.5,12.6,0.4,0,5.04,2,7.6,23.0,18.4,41.4,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,US_NE,"New York, NY",1.186,-7.7,6.1,2.5,1,20.37,2,31.6,32.0,27.5,50.0,0,7,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,US_PNW,"Seattle, WA",6.4,0.5,10.8,12.0,4,2.59,1,15.7,51.0,19.2,40.3,0,1,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-12,US_WEST,"San Francisco, CA",12.314,6.7,19.6,34.2,3,0.0,0,34.2,41.0,26.5,59.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,CA_ON,"Toronto, ON",-0.743,-14.4,10.9,1.9,1,0.0,0,1.9,6.0,26.6,52.6,0,6,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,CA_PNW,"Vancouver, BC",8.014,3.4,11.7,47.4,6,0.0,0,47.4,104.0,24.9,64.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,CA_PRAIRIE,"Calgary, AB",-1.171,-9.8,8.6,0.1,0,1.89,1,2.8,16.0,26.0,41.8,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,CA_QC,"Montreal, QC",-6.586,-18.5,5.8,1.6,1,0.7,0,2.6,12.0,22.4,41.0,0,7,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,US_MIDWEST,"Chicago, IL",3.957,-5.3,14.8,0.1,0,1.61,1,2.4,9.0,36.0,61.6,0,4,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,US_MTN,"Denver, CO",6.629,-3.8,20.0,2.8,2,0.21,0,3.1,14.0,18.9,38.5,0,3,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,US_NE,"New York, NY",1.529,-5.2,7.7,6.6,2,0.0,0,6.6,24.0,15.9,31.7,0,6,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,US_PNW,"Seattle, WA",7.9,3.7,13.2,35.9,5,0.98,0,37.3,95.0,28.1,58.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-19,US_WEST,"San Francisco, CA",12.971,7.5,21.1,27.2,3,0.0,0,27.2,51.0,33.8,66.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,CA_ON,"Toronto, ON",3.257,-8.9,14.3,10.9,2,0.0,0,10.9,15.0,38.8,70.6,0,3,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,CA_PNW,"Vancouver, BC",3.529,-1.4,8.5,72.6,6,29.61,6,114.9,128.0,22.5,56.2,0,6,5,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,CA_PRAIRIE,"Calgary, AB",-13.4,-26.7,7.0,0.3,0,9.59,3,14.0,63.0,29.6,59.4,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,CA_QC,"Montreal, QC",-0.157,-15.4,13.5,11.4,2,1.05,0,12.9,31.0,45.2,88.9,1,6,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,US_MIDWEST,"Chicago, IL",6.257,-6.5,19.7,4.2,1,0.21,0,4.5,8.0,37.0,63.7,0,3,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,US_MTN,"Denver, CO",5.414,-12.8,20.3,2.3,1,5.81,1,10.6,24.0,21.3,45.0,0,3,0,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,US_NE,"New York, NY",6.757,-2.1,19.0,49.6,4,0.0,0,49.6,50.0,32.4,72.4,0,3,1,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,US_PNW,"Seattle, WA",4.829,-0.2,10.1,72.5,7,5.46,1,80.3,135.0,26.6,60.1,0,5,5,7,Open-Meteo Historical Weather API,ERA5
2024-02-26,US_WEST,"San Francisco, CA",11.614,5.8,18.7,34.7,4,0.0,0,34.7,78.0,34.5,69.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,CA_ON,"Toronto, ON",6.357,-1.7,15.7,18.7,2,0.0,0,18.7,30.0,34.1,71.3,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,CA_PNW,"Vancouver, BC",4.086,-1.9,9.2,48.4,3,5.53,2,56.3,79.0,23.7,66.2,0,4,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,CA_PRAIRIE,"Calgary, AB",-9.643,-24.9,9.8,0.0,0,0.42,0,0.6,6.0,22.2,37.8,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,CA_QC,"Montreal, QC",3.643,-3.7,12.3,19.8,3,16.94,2,44.0,60.0,28.9,55.8,0,6,3,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,US_MIDWEST,"Chicago, IL",5.357,-0.6,18.7,40.4,3,0.0,0,40.4,41.0,29.1,67.3,0,6,2,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,US_MTN,"Denver, CO",3.4,-5.1,19.1,1.6,1,3.15,1,6.1,33.0,20.6,42.5,0,5,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,US_NE,"New York, NY",7.6,3.6,12.1,89.3,5,0.0,0,89.3,50.0,26.4,74.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,US_PNW,"Seattle, WA",5.571,0.3,12.0,17.4,3,0.49,0,18.1,58.0,26.4,69.5,0,4,1,7,Open-Meteo Historical Weather API,ERA5
2024-03-04,US_WEST,"San Francisco, CA",12.243,7.0,18.3,7.2,2,0.0,0,7.2,33.0,20.6,43.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,CA_ON,"Toronto, ON",6.029,-1.0,19.9,20.3,2,0.0,0,20.3,20.0,28.8,59.0,0,3,1,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,CA_PNW,"Vancouver, BC",8.6,2.0,19.5,34.6,3,0.14,0,34.8,53.0,18.0,46.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,CA_PRAIRIE,"Calgary, AB",3.4,-5.7,17.0,0.4,0,0.07,0,0.5,5.0,17.9,34.6,0,4,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,CA_QC,"Montreal, QC",3.171,-4.1,11.9,16.8,3,0.77,0,17.9,45.0,33.3,68.4,0,5,2,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,US_MIDWEST,"Chicago, IL",7.386,-0.6,18.2,14.3,2,0.0,0,14.3,25.0,34.6,59.8,0,2,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,US_MTN,"Denver, CO",4.214,-4.1,16.1,11.0,2,29.82,2,53.6,51.0,20.5,41.4,0,4,1,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,US_NE,"New York, NY",10.614,2.8,19.8,1.3,1,0.0,0,1.3,8.0,41.1,70.6,1,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,US_PNW,"Seattle, WA",9.114,2.1,20.5,13.9,2,0.0,0,13.9,40.0,21.3,46.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-11,US_WEST,"San Francisco, CA",14.329,7.8,22.9,6.0,2,0.0,0,6.0,15.0,28.2,58.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,CA_ON,"Toronto, ON",-2.443,-8.5,2.1,0.9,0,6.58,3,10.3,36.0,33.4,64.4,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,CA_PNW,"Vancouver, BC",9.486,4.0,16.5,12.5,2,0.0,0,12.5,43.0,10.3,29.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,CA_PRAIRIE,"Calgary, AB",-4.229,-11.3,16.2,0.1,0,14.91,3,21.3,94.0,18.0,36.4,0,6,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,CA_QC,"Montreal, QC",-3.143,-11.8,3.6,2.9,2,6.65,2,12.3,45.0,33.6,64.4,0,7,2,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,US_MIDWEST,"Chicago, IL",1.343,-3.1,11.6,0.2,0,4.62,1,6.8,19.0,33.4,60.1,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,US_MTN,"Denver, CO",6.171,-4.9,19.0,6.9,1,3.08,1,11.3,14.0,27.4,49.3,0,4,1,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,US_NE,"New York, NY",4.586,-2.1,11.1,59.3,2,0.0,0,59.3,21.0,32.0,69.8,0,4,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,US_PNW,"Seattle, WA",10.286,5.7,17.2,12.8,4,0.0,0,12.8,47.0,13.9,27.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-18,US_WEST,"San Francisco, CA",13.343,8.6,19.4,20.5,3,0.0,0,20.5,41.0,24.1,54.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,CA_ON,"Toronto, ON",4.571,-2.5,9.6,10.5,2,0.07,0,10.6,15.0,22.7,44.3,0,5,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,CA_PNW,"Vancouver, BC",8.243,3.1,13.4,35.8,5,0.0,0,35.8,74.0,16.6,51.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,CA_PRAIRIE,"Calgary, AB",-5.371,-16.5,4.9,0.1,0,2.66,1,3.9,31.0,17.9,32.8,0,7,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,CA_QC,"Montreal, QC",4.514,-7.8,12.5,3.2,1,0.0,0,3.2,7.0,28.9,55.8,0,4,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,US_MIDWEST,"Chicago, IL",5.257,-1.7,13.6,34.8,5,0.0,0,34.8,43.0,36.2,63.0,0,4,2,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,US_MTN,"Denver, CO",4.571,-11.6,18.7,3.9,1,1.75,1,6.4,23.0,20.3,42.1,0,3,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,US_NE,"New York, NY",7.843,1.2,14.5,27.8,3,0.0,0,27.8,38.0,30.2,56.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,US_PNW,"Seattle, WA",9.171,4.7,14.7,23.8,4,0.0,0,23.8,65.0,19.6,53.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-03-25,US_WEST,"San Francisco, CA",12.343,8.2,17.9,29.4,4,0.0,0,29.4,48.0,24.6,56.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,CA_ON,"Toronto, ON",5.414,-0.1,13.3,29.4,3,6.37,2,38.5,70.0,37.6,72.7,0,2,1,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,CA_PNW,"Vancouver, BC",8.586,3.4,14.2,20.0,4,0.0,0,20.0,52.0,13.6,42.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,CA_PRAIRIE,"Calgary, AB",3.314,-2.1,15.6,2.6,1,10.15,2,17.1,52.0,23.4,49.3,0,5,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,CA_QC,"Montreal, QC",3.443,-5.4,13.6,6.2,3,19.32,3,33.8,55.0,32.8,60.5,0,6,2,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,US_MIDWEST,"Chicago, IL",4.214,1.1,8.5,42.1,5,3.64,1,47.3,76.0,30.4,56.2,0,6,4,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,US_MTN,"Denver, CO",9.743,-0.2,23.5,9.9,1,0.77,0,11.0,26.0,39.4,90.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,US_NE,"New York, NY",7.314,3.4,13.5,58.7,4,0.0,0,58.7,54.0,34.6,70.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,US_PNW,"Seattle, WA",9.043,4.8,18.6,11.4,4,0.0,0,11.4,49.0,18.2,45.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-01,US_WEST,"San Francisco, CA",11.743,4.3,21.4,13.1,2,0.0,0,13.1,29.0,23.2,52.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,CA_ON,"Toronto, ON",9.314,2.5,18.1,49.8,6,0.0,0,49.8,63.0,34.8,68.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,CA_PNW,"Vancouver, BC",8.957,3.4,15.5,48.3,4,0.0,0,48.3,52.0,18.4,38.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,CA_PRAIRIE,"Calgary, AB",5.914,-3.1,17.1,2.1,1,0.0,0,2.1,8.0,22.5,43.6,0,3,1,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,CA_QC,"Montreal, QC",9.571,-0.7,20.2,67.8,5,0.0,0,67.8,68.0,35.8,72.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,US_MIDWEST,"Chicago, IL",11.957,4.7,22.3,6.4,2,0.0,0,6.4,22.0,34.0,65.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,US_MTN,"Denver, CO",11.257,-1.4,26.7,3.7,2,0.0,0,3.7,17.0,20.9,38.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,US_NE,"New York, NY",13.014,4.6,23.9,25.6,3,0.0,0,25.6,40.0,34.2,72.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,US_PNW,"Seattle, WA",10.129,4.2,18.2,13.6,3,0.0,0,13.6,43.0,22.5,46.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-08,US_WEST,"San Francisco, CA",13.614,7.3,23.9,18.1,2,0.0,0,18.1,27.0,22.7,46.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,CA_ON,"Toronto, ON",8.429,2.4,16.1,16.4,3,0.0,0,16.4,32.0,31.0,58.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,CA_PNW,"Vancouver, BC",9.471,0.9,18.8,9.1,3,0.0,0,9.1,31.0,18.3,43.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,CA_PRAIRIE,"Calgary, AB",2.114,-7.8,16.6,3.4,2,4.06,1,9.2,35.0,32.3,64.1,0,5,1,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,CA_QC,"Montreal, QC",7.514,-0.5,13.9,11.9,3,0.0,0,11.9,31.0,26.2,54.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,US_MIDWEST,"Chicago, IL",10.214,1.3,19.4,22.2,3,0.0,0,22.2,19.0,36.3,61.2,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,US_MTN,"Denver, CO",7.543,-2.6,22.8,9.2,2,8.68,2,21.6,59.0,28.7,58.3,0,3,1,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,US_NE,"New York, NY",12.071,5.8,23.9,10.0,4,0.0,0,10.0,30.0,21.4,39.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,US_PNW,"Seattle, WA",10.186,2.3,21.5,8.5,4,0.0,0,8.5,38.0,24.8,55.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-15,US_WEST,"San Francisco, CA",15.186,9.3,24.1,0.0,0,0.0,0,0.0,0.0,16.6,37.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,CA_ON,"Toronto, ON",8.857,-2.0,20.8,12.4,3,0.0,0,12.4,27.0,32.1,56.9,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,CA_PNW,"Vancouver, BC",10.257,4.2,18.0,65.4,5,0.0,0,65.4,102.0,13.7,40.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,CA_PRAIRIE,"Calgary, AB",8.343,-1.0,17.6,2.3,0,0.0,0,2.3,12.0,23.1,53.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,CA_QC,"Montreal, QC",7.629,-5.2,19.8,15.1,2,0.0,0,15.1,26.0,25.5,49.7,0,2,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,US_MIDWEST,"Chicago, IL",11.171,-0.7,22.7,33.3,4,0.0,0,33.3,43.0,36.8,68.4,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,US_MTN,"Denver, CO",11.486,1.4,24.8,32.4,3,7.35,1,42.9,48.0,24.0,42.1,0,1,1,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,US_NE,"New York, NY",11.214,5.1,20.6,3.7,2,0.0,0,3.7,8.0,21.5,41.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,US_PNW,"Seattle, WA",11.029,5.1,19.8,34.1,5,0.0,0,34.1,94.0,19.9,51.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-22,US_WEST,"San Francisco, CA",15.143,10.1,22.8,0.8,0,0.0,0,0.8,6.0,29.9,60.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,CA_ON,"Toronto, ON",12.657,5.8,19.5,20.9,4,0.0,0,20.9,36.0,19.2,40.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,CA_PNW,"Vancouver, BC",11.1,4.2,20.0,19.3,4,0.0,0,19.3,45.0,16.3,38.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,CA_PRAIRIE,"Calgary, AB",4.7,-2.2,14.5,10.1,5,11.06,3,25.9,80.0,24.6,55.8,0,3,3,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,CA_QC,"Montreal, QC",11.129,5.0,20.3,35.7,3,0.0,0,35.7,46.0,22.1,43.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,US_MIDWEST,"Chicago, IL",14.729,7.5,21.4,32.7,4,0.0,0,32.7,38.0,28.2,46.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,US_MTN,"Denver, CO",12.114,2.2,24.7,15.8,3,0.0,0,15.8,27.0,31.5,72.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,US_NE,"New York, NY",14.7,10.0,27.2,5.3,1,0.0,0,5.3,24.0,17.2,32.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,US_PNW,"Seattle, WA",10.357,4.4,19.3,33.3,5,0.0,0,33.3,90.0,22.7,43.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2024-04-29,US_WEST,"San Francisco, CA",14.586,8.3,24.5,20.3,1,0.0,0,20.3,15.0,25.3,54.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
